id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,keyword,geo_location,disease_type,outbreak_status,case_count,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
788,Health officials are reporting rising cases of illness. The situation is being monitored by local health authorities.,nairobi,2025-09-26 12:31:42.186941,-0.20418206452790433,neutral,['outbreak'],0,0,news,,,Nairobi Health Center Seeks Better Equipment,The Star,https://synthetic-21db8d2c.com,0.7900966593591465,0.0,,,,,,2025-09-26,0,0.25,False,False,117,17,1,0,1,1,0,0
789,Health officials are reporting growing cases of illness. The situation is being investigated by local health authorities.,kisumu,2025-10-09 12:31:42.186941,-0.31803175876369605,negative,"['outbreak', 'disease']",0,0,news,,,Health Workers in Mombasa Overwhelmed with Patient Load,Daily Nation,https://synthetic-815f2706.com,0.8314560191634432,0.0,,,,,,2025-10-09,0,0.25,False,False,121,17,1,0,1,1,0,0
790,Health officials are reporting rising cases of illness. The situation is being addressed by local health authorities.,nakuru,2025-10-09 12:31:42.186941,0.3689448243852551,positive,['outbreak'],0,0,news,,,Health Workers in Nairobi Overwhelmed with Health Crisis,Standard Media,https://synthetic-c2be07b1.com,0.6732694254593374,0.0,,,,,,2025-10-09,0,0.0,False,False,117,17,1,0,1,1,0,0
791,Health officials are reporting rising cases of illness. The situation is being addressed by local health authorities.,mombasa,2025-09-25 12:31:42.186941,0.4108060528858356,positive,"['health', 'outbreak', 'hospital']",0,0,news,,,Nairobi Hospital Coping with Disease Outbreak,The Star,https://synthetic-3d597a79.com,0.5710280204457364,0.0,,,,,,2025-09-25,0,0.0,False,False,117,17,1,0,1,1,0,0
792,Health officials are reporting growing cases of illness. The situation is being addressed by local health authorities.,kisumu,2025-10-13 12:31:42.187910,0.02379000046330426,neutral,['outbreak'],0,0,news,,,Nakuru Hospital Coping with Health Crisis,Standard Media,https://synthetic-280ce1f7.com,0.8168278698999314,0.0,,,,,,2025-10-13,0,0.0,True,False,118,17,1,0,1,1,0,0
793,Health officials are reporting increased cases of illness. The situation is being investigated by local health authorities.,nakuru,2025-10-03 12:31:42.187910,-0.44074001857312506,negative,['hospital'],0,0,news,,,Nairobi Health Center Seeks Additional Resources,Standard Media,https://synthetic-24483044.com,0.5826915617449449,0.0,,,,,,2025-10-03,0,0.25,False,False,123,17,1,0,1,1,0,0
794,Health officials are reporting rising cases of disease. The situation is being addressed by local health authorities.,nairobi,2025-10-16 12:31:42.187910,-0.09472744017530321,positive,"['outbreak', 'disease', 'health']",0,0,news,,,Ministry of Health Issues Notice for Nakuru,Citizen TV,https://synthetic-c4ea17a6.com,0.8155391963119625,0.0,,,,,,2025-10-16,0,0.0,True,False,117,17,1,0,1,1,0,0
795,Health officials are reporting growing cases of illness. The situation is being monitored by local health authorities.,kisumu,2025-10-05 12:31:42.187910,0.44768621696247624,negative,"['hospital', 'outbreak', 'health']",0,0,news,,,Mombasa Hospital Overwhelmed with Health Crisis,Citizen TV,https://synthetic-39add633.com,0.8496566098518956,0.0,,,,,,2025-10-05,0,0.0,False,True,118,17,1,0,1,1,0,0
796,Health officials are reporting increased cases of disease. The situation is being investigated by local health authorities.,nairobi,2025-10-11 12:31:42.187910,0.34914913249922663,neutral,"['hospital', 'health', 'disease']",0,0,news,,,Health Alert: Dengue Outbreak in Mombasa,Daily Nation,https://synthetic-cad95a34.com,0.5093927027721028,0.0,,,,,,2025-10-11,0,0.0,False,True,123,17,1,0,1,1,0,0
797,Health officials are reporting rising cases of illness. The situation is being investigated by local health authorities.,nakuru,2025-10-08 12:31:42.188908,0.10418905379391152,positive,"['hospital', 'disease', 'outbreak']",0,0,news,,,Nakuru Hospital Overwhelmed with Disease Outbreak,Citizen TV,https://synthetic-f9c1c36f.com,0.5401020166668808,0.0,,,,,,2025-10-08,0,0.0,False,False,120,17,1,0,1,1,0,0
798,Health officials are reporting rising cases of disease. The situation is being investigated by local health authorities.,kisumu,2025-09-26 12:31:42.188908,0.04129330585068758,neutral,['hospital'],0,0,news,,,Health Alert: Flu Outbreak in Mombasa,Citizen TV,https://synthetic-6fb57fc5.com,0.8886615195190526,0.0,,,,,,2025-09-26,0,0.0,False,False,120,17,1,0,1,1,0,0
799,Health officials are reporting growing cases of illness. The situation is being investigated by local health authorities.,nakuru,2025-09-29 12:31:42.188908,0.4812862042837225,neutral,"['hospital', 'outbreak', 'disease']",0,0,news,,,Health Workers in Kisumu Struggling with Disease Cases,Standard Media,https://synthetic-738a47cf.com,0.5364658393624199,0.0,,,,,,2025-09-29,0,0.0,False,False,121,17,1,0,1,1,0,0
800,Health officials are reporting growing cases of disease. The situation is being addressed by local health authorities.,nakuru,2025-10-01 12:31:42.188908,-0.36391118425311475,positive,['health'],0,0,news,,,Health Alert: Dengue Outbreak in Nakuru,Citizen TV,https://synthetic-048abfdd.com,0.925829719850955,0.0,,,,,,2025-10-01,0,0.25,False,False,118,17,1,0,1,1,0,0
801,Health officials are reporting rising cases of outbreak. The situation is being monitored by local health authorities.,nakuru,2025-10-08 12:31:42.188908,-0.06602119938106032,neutral,"['health', 'disease', 'hospital']",0,0,news,,,Mombasa Hospital Overwhelmed with Patient Surge,The Star,https://synthetic-64c1292e.com,0.7266942026004517,0.0,,,,,,2025-10-08,0,0.25,False,False,118,17,1,0,1,1,0,0
802,Health officials are reporting rising cases of outbreak. The situation is being monitored by local health authorities.,nakuru,2025-10-08 12:31:42.188908,0.09297988492723885,negative,"['outbreak', 'hospital']",0,0,news,,,Health Workers in Nakuru Struggling with Disease Cases,Standard Media,https://synthetic-cd554545.com,0.653819274573305,0.0,,,,,,2025-10-08,0,0.25,False,False,118,17,1,0,1,1,0,0
803,Health officials are reporting growing cases of outbreak. The situation is being addressed by local health authorities.,mombasa,2025-10-07 12:31:42.188908,-0.1897386567284527,neutral,['disease'],0,0,news,,,Health Workers in Nakuru Coping with Patient Load,Citizen TV,https://synthetic-910e0139.com,0.9998727616484877,0.0,,,,,,2025-10-07,0,0.5,False,False,119,17,1,0,1,1,0,0
804,Health officials are reporting increased cases of outbreak. The situation is being addressed by local health authorities.,nairobi,2025-09-23 12:31:42.188908,-0.0322556756669079,positive,"['outbreak', 'disease', 'health']",0,0,news,,,Mombasa Health Center Demands More Staff,Standard Media,https://synthetic-ba152186.com,0.7517901147602661,0.0,,,,,,2025-09-23,0,0.25,False,False,121,17,1,0,1,1,0,0
805,Health officials are reporting rising cases of illness. The situation is being monitored by local health authorities.,kisumu,2025-10-09 12:31:42.189907,0.07947483635720909,negative,"['disease', 'outbreak', 'health']",0,0,news,,,Mombasa Health Center Seeks Better Equipment,Standard Media,https://synthetic-28c21c1a.com,0.6537591271011945,0.0,,,,,,2025-10-09,0,0.0,False,False,117,17,1,0,1,1,0,0
806,Health officials are reporting growing cases of outbreak. The situation is being investigated by local health authorities.,mombasa,2025-10-10 12:31:42.189907,0.4834466585991677,negative,['hospital'],0,0,news,,,Health Alert: Flu Outbreak in Mombasa,Citizen TV,https://synthetic-4ec43aeb.com,0.5101507105096588,0.0,,,,,,2025-10-10,0,0.25,False,False,122,17,1,0,1,1,0,0
807,Health officials are reporting growing cases of outbreak. The situation is being monitored by local health authorities.,nairobi,2025-10-19 12:31:42.189907,0.07957293733815862,negative,"['outbreak', 'health']",0,0,news,,,Ministry of Health Issues Advisory for Mombasa,Standard Media,https://synthetic-9e13c980.com,0.5505425238469364,0.0,,,,,,2025-10-19,0,0.25,True,True,119,17,1,0,1,1,0,0
808,Health officials are reporting rising cases of outbreak. The situation is being monitored by local health authorities.,nakuru,2025-09-28 12:31:42.201122,-0.03346651545235324,neutral,['health'],0,0,news,,,Health Alert: Malaria Outbreak in Nakuru,Daily Nation,https://synthetic-686147ac.com,0.9699230342906457,0.0,,,,,,2025-09-28,0,0.25,False,True,118,17,1,0,1,1,0,0
809,Health officials are reporting growing cases of disease. The situation is being monitored by local health authorities.,nairobi,2025-09-27 12:31:42.201122,0.43023896978212695,neutral,['health'],0,0,news,,,Health Workers in Kisumu Overwhelmed with Disease Cases,Citizen TV,https://synthetic-dde561b0.com,0.5555361687487748,0.0,,,,,,2025-09-27,0,0.0,False,True,118,17,1,0,1,1,0,0
810,Health officials are reporting rising cases of disease. The situation is being addressed by local health authorities.,nakuru,2025-10-11 12:31:42.202121,-0.17036917691088194,neutral,"['outbreak', 'disease', 'hospital']",0,0,news,,,Health Workers in Nakuru Coping with Health Crisis,Daily Nation,https://synthetic-3d2a80b4.com,0.5823829812975998,0.0,,,,,,2025-10-11,0,0.25,False,True,117,17,1,0,1,1,0,0
811,Health officials are reporting increased cases of disease. The situation is being investigated by local health authorities.,kisumu,2025-09-25 12:31:42.202121,0.4646351156541281,neutral,"['health', 'outbreak', 'hospital']",0,0,news,,,Ministry of Health Issues Warning for Kisumu,Daily Nation,https://synthetic-d43e2c56.com,0.7196268138884379,0.0,,,,,,2025-09-25,0,0.0,False,False,123,17,1,0,1,1,0,0
812,Health officials are reporting growing cases of disease. The situation is being addressed by local health authorities.,nairobi,2025-10-12 12:31:42.202121,0.1259700562797621,positive,"['health', 'outbreak']",0,0,news,,,Ministry of Health Issues Advisory for Kisumu,Standard Media,https://synthetic-49ebe273.com,0.7760428434225557,0.0,,,,,,2025-10-12,0,0.0,True,True,118,17,1,0,1,1,0,0
813,Health officials are reporting growing cases of outbreak. The situation is being monitored by local health authorities.,mombasa,2025-10-19 12:31:42.203120,-0.022036998670639907,negative,"['disease', 'health', 'hospital']",0,0,news,,,Ministry of Health Issues Advisory for Kisumu,Citizen TV,https://synthetic-8b711009.com,0.6089680414691625,0.0,,,,,,2025-10-19,0,0.25,True,True,119,17,1,0,1,1,0,0
814,Health officials are reporting growing cases of outbreak. The situation is being investigated by local health authorities.,mombasa,2025-10-08 12:31:42.203120,0.398941297069335,negative,"['outbreak', 'health', 'hospital']",0,0,news,,,Health Workers in Nairobi Responding with Patient Load,Standard Media,https://synthetic-3079cc2d.com,0.7852599277767368,0.0,,,,,,2025-10-08,0,0.25,False,False,122,17,1,0,1,1,0,0
815,Health officials are reporting increased cases of outbreak. The situation is being addressed by local health authorities.,nakuru,2025-10-08 12:31:42.203120,-0.25853111615899593,positive,"['health', 'outbreak', 'disease']",0,0,news,,,Nakuru Health Center Demands Additional Resources,The Star,https://synthetic-f7fb1bf2.com,0.885766291455146,0.0,,,,,,2025-10-08,0,0.5,False,False,121,17,1,0,1,1,0,0
816,Health officials are reporting increased cases of outbreak. The situation is being monitored by local health authorities.,nakuru,2025-10-15 12:31:42.203120,0.0314424892149161,neutral,"['hospital', 'health']",0,0,news,,,Health Alert: Flu Outbreak in Kisumu,Standard Media,https://synthetic-910c6b71.com,0.8275720186586455,0.0,,,,,,2025-10-15,0,0.25,True,False,121,17,1,0,1,1,0,0
817,Health officials are reporting rising cases of illness. The situation is being monitored by local health authorities.,mombasa,2025-09-29 12:31:42.203120,0.22719826049445202,negative,['disease'],0,0,news,,,Health Alert: Malaria Outbreak in Mombasa,The Star,https://synthetic-3200aa92.com,0.8332072913756552,0.0,,,,,,2025-09-29,0,0.0,False,False,117,17,1,0,1,1,0,0
818,Health officials are reporting rising cases of outbreak. The situation is being investigated by local health authorities.,kisumu,2025-09-21 12:31:42.203120,0.46356949071587017,neutral,"['outbreak', 'hospital']",0,0,news,,,Health Alert: Malaria Outbreak in Kisumu,Standard Media,https://synthetic-53b74116.com,0.9297360983050549,0.0,,,,,,2025-09-21,0,0.25,False,True,121,17,1,0,1,1,0,0
819,Health officials are reporting increased cases of illness. The situation is being monitored by local health authorities.,kisumu,2025-10-12 12:31:42.203120,-0.27218579729258174,negative,['disease'],0,0,news,,,Health Alert: Cholera Outbreak in Kisumu,The Star,https://synthetic-f07cc38f.com,0.5026487234696555,0.0,,,,,,2025-10-12,0,0.25,True,True,120,17,1,0,1,1,0,0
820,Health officials are reporting increased cases of illness. The situation is being addressed by local health authorities.,mombasa,2025-10-12 12:31:42.203120,0.4339641201155626,positive,"['health', 'disease']",0,0,news,,,Health Alert: Flu Outbreak in Nakuru,Standard Media,https://synthetic-e32e4876.com,0.8894312036542916,0.0,,,,,,2025-10-12,0,0.0,True,True,120,17,1,0,1,1,0,0
821,Health officials are reporting increased cases of outbreak. The situation is being monitored by local health authorities.,mombasa,2025-10-19 12:31:42.203120,0.45852418913923665,negative,['outbreak'],0,0,news,,,Health Workers in Nairobi Responding with Patient Load,Citizen TV,https://synthetic-520f9261.com,0.9739529222706195,0.0,,,,,,2025-10-19,0,0.25,True,True,121,17,1,0,1,1,0,0
822,Health officials are reporting increased cases of disease. The situation is being investigated by local health authorities.,mombasa,2025-10-15 12:31:42.203120,-0.16726004482873258,positive,['health'],0,0,news,,,Health Alert: Dengue Outbreak in Kisumu,Standard Media,https://synthetic-4b74635d.com,0.8524986903828907,0.0,,,,,,2025-10-15,0,0.25,True,False,123,17,1,0,1,1,0,0
823,Health officials are reporting rising cases of disease. The situation is being monitored by local health authorities.,nakuru,2025-10-16 12:31:42.203120,-0.3163012968051966,positive,"['hospital', 'outbreak', 'health']",0,0,news,,,Health Workers in Nakuru Struggling with Health Crisis,Daily Nation,https://synthetic-e680c173.com,0.7310044290986395,0.0,,,,,,2025-10-16,0,0.25,True,False,117,17,1,0,1,1,0,0
824,Health officials are reporting growing cases of disease. The situation is being addressed by local health authorities.,nairobi,2025-10-17 12:31:42.203120,0.34897751913282804,neutral,"['health', 'hospital', 'outbreak']",0,0,news,,,Ministry of Health Issues Alert for Mombasa,Citizen TV,https://synthetic-f152af7e.com,0.979279724366551,0.0,,,,,,2025-10-17,0,0.0,True,False,118,17,1,0,1,1,0,0
825,Health officials are reporting rising cases of illness. The situation is being monitored by local health authorities.,nakuru,2025-10-02 12:31:42.203120,0.2645322160453456,positive,"['health', 'disease']",0,0,news,,,Ministry of Health Issues Notice for Kisumu,The Star,https://synthetic-d04ddc4f.com,0.5391482841088491,0.0,,,,,,2025-10-02,0,0.0,False,False,117,17,1,0,1,1,0,0
826,Health officials are reporting rising cases of illness. The situation is being monitored by local health authorities.,nairobi,2025-10-18 12:31:42.203120,-0.038751651938478515,negative,['disease'],0,0,news,,,Health Alert: Malaria Outbreak in Nakuru,Citizen TV,https://synthetic-650d835c.com,0.6605340549982193,0.0,,,,,,2025-10-18,0,0.0,True,True,117,17,1,0,1,1,0,0
827,Health officials are reporting growing cases of illness. The situation is being investigated by local health authorities.,kisumu,2025-10-06 12:31:42.204118,0.034887149508059045,positive,['disease'],0,0,news,,,Health Workers in Nakuru Struggling with Patient Load,The Star,https://synthetic-161a355e.com,0.8077122119094883,0.0,,,,,,2025-10-06,0,0.0,False,False,121,17,1,0,1,1,0,0
828,Health officials are reporting growing cases of disease. The situation is being investigated by local health authorities.,nairobi,2025-09-25 12:31:42.204118,-0.459923378395115,neutral,"['health', 'outbreak']",0,0,news,,,Mombasa Hospital Coping with Patient Surge,Standard Media,https://synthetic-55dce7ef.com,0.7290189526715236,0.0,,,,,,2025-09-25,0,0.25,False,False,121,17,1,0,1,1,0,0
829,Health officials are reporting increased cases of outbreak. The situation is being investigated by local health authorities.,nakuru,2025-10-10 12:31:42.204118,-0.06576531447721401,positive,"['hospital', 'health']",0,0,news,,,Ministry of Health Issues Warning for Nakuru,Standard Media,https://synthetic-500640cf.com,0.6030016293774143,0.0,,,,,,2025-10-10,0,0.25,False,False,124,17,1,0,1,1,0,0
830,Health officials are reporting rising cases of disease. The situation is being monitored by local health authorities.,kisumu,2025-09-20 12:31:42.204118,-0.2781176252638422,negative,"['outbreak', 'health']",0,0,news,,,Ministry of Health Issues Warning for Kisumu,The Star,https://synthetic-68647a41.com,0.9265991701431874,0.0,,,,,,2025-09-20,0,0.25,False,True,117,17,1,0,1,1,0,0
831,Health officials are reporting rising cases of outbreak. The situation is being addressed by local health authorities.,nairobi,2025-10-12 12:31:42.204118,0.347540237918752,positive,"['outbreak', 'disease']",0,0,news,,,Ministry of Health Issues Alert for Nairobi,Citizen TV,https://synthetic-86d85490.com,0.791820570596958,0.0,,,,,,2025-10-12,0,0.25,True,True,118,17,1,0,1,1,0,0
832,Health officials are reporting increased cases of disease. The situation is being investigated by local health authorities.,nairobi,2025-10-14 12:31:42.204118,-0.13558513219964374,positive,"['hospital', 'health']",0,0,news,,,Mombasa Hospital Coping with Health Crisis,Standard Media,https://synthetic-11b09d6c.com,0.6749968301951071,0.0,,,,,,2025-10-14,0,0.25,True,False,123,17,1,0,1,1,0,0
833,Health officials are reporting growing cases of disease. The situation is being monitored by local health authorities.,nairobi,2025-10-01 12:31:42.204118,0.26984850853997444,neutral,['disease'],0,0,news,,,Kisumu Hospital Responding with Disease Outbreak,The Star,https://synthetic-79115b1b.com,0.7570036278185015,0.0,,,,,,2025-10-01,0,0.0,False,False,118,17,1,0,1,1,0,0
834,Health officials are reporting growing cases of illness. The situation is being investigated by local health authorities.,mombasa,2025-09-19 12:31:42.204118,-0.46582196998285164,neutral,"['outbreak', 'hospital', 'disease']",0,0,news,,,Health Alert: Dengue Outbreak in Mombasa,Standard Media,https://synthetic-afddb96c.com,0.7348080452062795,0.0,,,,,,2025-09-19,0,0.25,False,False,121,17,1,0,1,1,0,0
835,Health officials are reporting increased cases of outbreak. The situation is being addressed by local health authorities.,kisumu,2025-09-28 12:31:42.205118,-0.044871883379506095,positive,"['hospital', 'disease']",0,0,news,,,Ministry of Health Issues Advisory for Nairobi,The Star,https://synthetic-c07ddb7c.com,0.964259125250903,0.0,,,,,,2025-09-28,0,0.25,False,True,121,17,1,0,1,1,0,0
836,Health officials are reporting growing cases of disease. The situation is being monitored by local health authorities.,nakuru,2025-10-01 12:31:42.205118,0.163390730012682,positive,"['outbreak', 'hospital']",0,0,news,,,Kisumu Health Center Requires More Staff,The Star,https://synthetic-54e93fb6.com,0.948192785139379,0.0,,,,,,2025-10-01,0,0.0,False,False,118,17,1,0,1,1,0,0
837,Health officials are reporting rising cases of disease. The situation is being addressed by local health authorities.,nairobi,2025-09-29 12:31:42.205118,-0.2895158882170571,negative,"['hospital', 'disease', 'health']",0,0,news,,,Health Workers in Mombasa Responding with Health Crisis,The Star,https://synthetic-c2f0200e.com,0.7233134816122855,0.0,,,,,,2025-09-29,0,0.25,False,False,117,17,1,0,1,1,0,0
1,WHO is monitoring health situation cases. Status: confirmed. Local health authorities are responding the situation.,,2025-10-01 12:31:42.026755,0.0,neutral,['cholera'],0,0,who,,,WHO Alert: Malaria Suspected in Nakuru,MOH Kenya,https://synthetic-f584756d.com,,0.0,,,cholera,suspected,82.0,2025-10-01,0,0.25,False,False,115,15,0,0,0,1,0,0
2,WHO is monitoring health situation cases. Status: confirmed. Local health authorities are monitoring the situation.,,2025-09-30 12:31:42.026755,0.0,neutral,['flu'],0,0,who,,,Health Emergency: Flu Outbreak in Kisumu,MOH Kenya,https://synthetic-b52f1178.com,,0.0,,,flu,confirmed,53.0,2025-09-30,0,0.5,False,False,115,15,0,0,0,1,0,0
3,WHO is monitoring disease cases. Status: confirmed. Local health authorities are monitoring the situation.,,2025-09-25 12:31:42.026755,0.0,neutral,['dengue'],0,0,who,,,Health Emergency: Malaria Outbreak in Nairobi,WHO Africa,https://synthetic-b5fb0b6e.com,,0.0,,,dengue,none,24.0,2025-09-25,0,0.0,False,False,106,14,0,0,0,1,0,0
4,WHO is monitoring outbreak cases. Status: suspected. Local health authorities are responding the situation.,,2025-10-12 12:31:42.026755,0.0,neutral,['flu'],0,0,who,,,Health Emergency: Flu Outbreak in Nairobi,WHO Africa,https://synthetic-f0b35d5e.com,,0.0,,,flu,suspected,17.0,2025-10-12,0,0.5,True,True,107,14,0,0,0,1,0,0
5,WHO is monitoring health situation cases. Status: confirmed. Local health authorities are monitoring the situation.,,2025-09-19 12:31:42.026755,0.0,neutral,['malaria'],0,0,who,,,Health Update: Dengue Situation in Nakuru,MOH Kenya,https://synthetic-edd02a02.com,,0.0,,,malaria,suspected,42.0,2025-09-19,0,0.25,False,False,115,15,0,0,0,1,0,0
6,WHO is monitoring outbreak cases. Status: suspected. Local health authorities are investigating the situation.,,2025-09-25 12:31:42.026755,0.0,neutral,['covid'],0,0,who,,,WHO Alert: Malaria Confirmed in Mombasa,WHO Africa,https://synthetic-c10bb0cb.com,,0.0,,,covid,none,22.0,2025-09-25,0,0.25,False,False,110,14,0,0,0,1,0,0
7,WHO is monitoring outbreak cases. Status: suspected. Local health authorities are responding the situation.,,2025-10-19 12:31:42.026755,0.0,neutral,['cholera'],0,0,who,,,Health Update: COVID Situation in Nairobi,MOH Kenya,https://synthetic-9b2aa037.com,,0.0,,,cholera,confirmed,36.0,2025-10-19,1,0.75,True,True,107,14,0,0,0,1,0,0
8,WHO is monitoring outbreak cases. Status: investigating. Local health authorities are monitoring the situation.,,2025-10-07 12:31:42.026755,0.0,neutral,['flu'],0,0,who,,,WHO Monitoring: COVID Cases in Mombasa,WHO Global,https://synthetic-9501b8ea.com,,0.0,,,flu,confirmed,71.0,2025-10-07,1,0.75,False,False,111,14,0,0,0,1,0,0
9,WHO is monitoring outbreak cases. Status: investigating. Local health authorities are investigating the situation.,,2025-09-25 12:31:42.027870,0.0,neutral,['flu'],0,0,who,,,Health Emergency: Cholera Outbreak in Nakuru,MOH Kenya,https://synthetic-f0e2a762.com,,0.0,,,flu,confirmed,54.0,2025-09-25,1,0.75,False,False,114,14,0,0,0,1,0,0
10,WHO is monitoring disease cases. Status: investigating. Local health authorities are responding the situation.,,2025-10-15 12:31:42.027870,0.0,neutral,['cholera'],0,0,who,,,Health Update: Malaria Situation in Kisumu,MOH Kenya,https://synthetic-7d61e4c8.com,,0.0,,,cholera,confirmed,84.0,2025-10-15,0,0.5,True,False,110,14,0,0,0,1,0,0
11,WHO is monitoring disease cases. Status: suspected. Local health authorities are responding the situation.,,2025-09-26 12:31:42.027870,0.0,neutral,['dengue'],0,0,who,,,Health Update: Cholera Situation in Nakuru,WHO Africa,https://synthetic-3108ac36.com,,0.0,,,dengue,confirmed,47.0,2025-09-26,0,0.5,False,False,106,14,0,0,0,1,0,0
12,WHO is monitoring health situation cases. Status: investigating. Local health authorities are monitoring the situation.,,2025-10-14 12:31:42.027870,0.0,neutral,['malaria'],0,0,who,,,WHO Monitoring: Dengue Cases in Mombasa,WHO Global,https://synthetic-9cd4f6c7.com,,0.0,,,malaria,suspected,49.0,2025-10-14,0,0.25,True,False,119,15,0,0,0,1,0,0
13,WHO is monitoring health situation cases. Status: confirmed. Local health authorities are responding the situation.,,2025-10-07 12:31:42.027870,0.0,neutral,['malaria'],0,0,who,,,Health Update: Dengue Situation in Nakuru,WHO Africa,https://synthetic-2b769a34.com,,0.0,,,malaria,none,45.0,2025-10-07,0,0.0,False,False,115,15,0,0,0,1,0,0
14,WHO is monitoring health situation cases. Status: suspected. Local health authorities are responding the situation.,,2025-09-22 12:31:42.028867,0.0,neutral,['dengue'],0,0,who,,,Health Update: Flu Situation in Kisumu,WHO Global,https://synthetic-639a7326.com,,0.0,,,dengue,confirmed,89.0,2025-09-22,0,0.5,False,False,115,15,0,0,0,1,0,0
15,WHO is monitoring disease cases. Status: investigating. Local health authorities are responding the situation.,,2025-10-09 12:31:42.028867,0.0,neutral,['malaria'],0,0,who,,,WHO Monitoring: Dengue Cases in Kisumu,WHO Africa,https://synthetic-c970b9fc.com,,0.0,,,malaria,confirmed,7.0,2025-10-09,0,0.5,False,False,110,14,0,0,0,1,0,0
16,WHO is monitoring disease cases. Status: investigating. Local health authorities are responding the situation.,,2025-09-24 12:31:42.028867,0.0,neutral,['dengue'],0,0,who,,,WHO Monitoring: Cholera Cases in Kisumu,WHO Global,https://synthetic-6b7f6c3e.com,,0.0,,,dengue,none,58.0,2025-09-24,0,0.0,False,False,110,14,0,0,0,1,0,0
17,WHO is monitoring health situation cases. Status: investigating. Local health authorities are responding the situation.,,2025-09-28 12:31:42.028867,0.0,neutral,['cholera'],0,0,who,,,WHO Alert: Flu Confirmed in Nairobi,WHO Global,https://synthetic-92becfba.com,,0.0,,,cholera,confirmed,54.0,2025-09-28,0,0.5,False,True,119,15,0,0,0,1,0,0
18,WHO is monitoring disease cases. Status: confirmed. Local health authorities are responding the situation.,,2025-10-16 12:31:42.028867,0.0,neutral,['dengue'],0,0,who,,,Health Update: Cholera Situation in Nairobi,MOH Kenya,https://synthetic-6c9c22c1.com,,0.0,,,dengue,none,32.0,2025-10-16,0,0.0,True,False,106,14,0,0,0,1,0,0
19,WHO is monitoring disease cases. Status: confirmed. Local health authorities are responding the situation.,,2025-09-19 12:31:42.028867,0.0,neutral,['covid'],0,0,who,,,Health Emergency: COVID Outbreak in Nakuru,MOH Kenya,https://synthetic-303f9b9a.com,,0.0,,,covid,none,26.0,2025-09-19,0,0.0,False,False,106,14,0,0,0,1,0,0
20,WHO is monitoring health situation cases. Status: suspected. Local health authorities are investigating the situation.,,2025-09-19 12:31:42.028867,0.0,neutral,['dengue'],0,0,who,,,Health Emergency: Dengue Outbreak in Mombasa,WHO Global,https://synthetic-100c5707.com,,0.0,,,dengue,suspected,36.0,2025-09-19,0,0.25,False,False,118,15,0,0,0,1,0,0
21,WHO is monitoring disease cases. Status: investigating. Local health authorities are monitoring the situation.,,2025-10-01 12:31:42.029884,0.0,neutral,['cholera'],0,0,who,,,WHO Monitoring: Dengue Cases in Nakuru,WHO Africa,https://synthetic-7b245215.com,,0.0,,,cholera,none,60.0,2025-10-01,0,0.0,False,False,110,14,0,0,0,1,0,0
22,WHO is monitoring disease cases. Status: investigating. Local health authorities are monitoring the situation.,,2025-10-01 12:31:42.029884,0.0,neutral,['flu'],0,0,who,,,WHO Monitoring: COVID Cases in Mombasa,WHO Global,https://synthetic-27ebd8b4.com,,0.0,,,flu,none,86.0,2025-10-01,0,0.0,False,False,110,14,0,0,0,1,0,0
23,WHO is monitoring disease cases. Status: confirmed. Local health authorities are responding the situation.,,2025-09-23 12:31:42.055131,0.0,neutral,['covid'],0,0,who,,,WHO Alert: COVID Suspected in Nairobi,MOH Kenya,https://synthetic-39303134.com,,0.0,,,covid,none,17.0,2025-09-23,0,0.0,False,False,106,14,0,0,0,1,0,0
24,WHO is monitoring disease cases. Status: suspected. Local health authorities are monitoring the situation.,,2025-10-04 12:31:42.055131,0.0,neutral,['malaria'],0,0,who,,,Health Emergency: COVID Outbreak in Nairobi,WHO Global,https://synthetic-d06e98c4.com,,0.0,,,malaria,none,49.0,2025-10-04,0,0.0,False,True,106,14,0,0,0,1,0,0
25,WHO is monitoring outbreak cases. Status: investigating. Local health authorities are monitoring the situation.,,2025-09-20 12:31:42.055131,0.0,neutral,['covid'],0,0,who,,,WHO Alert: Malaria Confirmed in Mombasa,WHO Global,https://synthetic-e8f56348.com,,0.0,,,covid,confirmed,3.0,2025-09-20,1,0.75,False,True,111,14,0,0,0,1,0,0
26,WHO is monitoring health situation cases. Status: investigating. Local health authorities are monitoring the situation.,,2025-09-22 12:31:42.055131,0.0,neutral,['malaria'],0,0,who,,,Health Emergency: Cholera Outbreak in Kisumu,WHO Global,https://synthetic-aff06169.com,,0.0,,,malaria,none,19.0,2025-09-22,0,0.0,False,False,119,15,0,0,0,1,0,0
27,WHO is monitoring outbreak cases. Status: suspected. Local health authorities are investigating the situation.,,2025-09-25 12:31:42.055131,0.0,neutral,['covid'],0,0,who,,,WHO Alert: Dengue Detected in Nakuru,WHO Africa,https://synthetic-b1d8d2bb.com,,0.0,,,covid,confirmed,89.0,2025-09-25,1,0.75,False,False,110,14,0,0,0,1,0,0
