id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
220,The Meru County health department is investigating a suspected covid outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-09-20 20:48:45.573989,-0.393938913079038,negative,"['covid', 'meru']",0,0,news,,,Meru hospitals overwhelmed with Covid patients,Health Kenya,https://synthetic-news.ke/article/1758390525_19,0.8166969863855793,0,2025-09-20,1,0.75,False,True,266,36,1,0,1,1,0,0
221,Health officials in Machakos County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including pain and pain. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-10-04 05:48:45.575263,-0.3801632514149198,negative,"['pneumonia', 'machakos']",0,0,news,,,Health workers respond to Pneumonia cases in Machakos,The Standard,https://synthetic-news.ke/article/1759546125_20,0.7703560309574398,0,2025-10-04,0,0.25,False,True,279,42,1,0,1,1,0,0
222,"Kericho County is experiencing an increase in yellow fever cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-10-01 13:48:45.575263,-0.3146009634292216,negative,"['yellow fever', 'kericho']",0,0,news,,,Yellow Fever outbreak: Kericho County affected,Citizen Digital,https://synthetic-news.ke/article/1759315725_21,0.8118609502599832,0,2025-10-01,0,0.5,False,False,270,37,1,0,1,1,0,0
223,The Meru County health department is investigating a suspected tuberculosis outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-07-19 13:48:45.575263,-0.27706937160719847,negative,"['tuberculosis', 'meru']",0,0,news,,,Health officials investigate Tuberculosis outbreak in Meru,KBC News,https://synthetic-news.ke/article/1752922125_22,0.778188250484178,0,2025-07-19,0,0.5,False,True,279,36,1,0,1,1,0,0
224,"Eldoret County is experiencing an increase in measles cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",eldoret,2025-09-28 07:48:45.575263,-0.39912309135568924,negative,"['measles', 'eldoret']",0,0,news,,,Health workers respond to Measles cases in Eldoret,The Standard,https://synthetic-news.ke/article/1759034925_23,0.8979911583965754,0,2025-09-28,0,0.25,False,True,268,36,1,0,1,1,0,0
225,Health officials in Nyeri County have confirmed multiple cases of meningitis. Residents are experiencing symptoms including chills and chills. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nyeri,2025-08-12 21:48:45.575263,-0.21821859466558474,negative,"['meningitis', 'nyeri']",0,0,news,,,Health workers respond to Meningitis cases in Nyeri,Daily Nation,https://synthetic-news.ke/article/1755024525_24,0.7071682696166135,0,2025-08-12,0,0.25,False,False,281,42,1,0,1,1,0,0
226,Health officials in Kilifi County have confirmed multiple cases of cholera. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-09-24 03:48:45.578801,-0.24197152509397604,negative,"['cholera', 'kilifi']",0,0,news,,,Residents urged to take precautions as Cholera spreads in Kilifi,The Standard,https://synthetic-news.ke/article/1758674925_25,0.7371581708933554,0,2025-09-24,0,0.5,False,False,283,42,1,0,1,1,0,0
227,"Kisumu County is experiencing an increase in cholera cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kisumu,2025-09-12 12:48:45.580965,-0.3510872091837513,negative,"['cholera', 'kisumu']",0,0,news,,,Residents urged to take precautions as Cholera spreads in Kisumu,The Standard,https://synthetic-news.ke/article/1757670525_26,0.7178230184630563,0,2025-09-12,0,0.5,False,False,258,36,1,0,1,1,0,0
228,"Kericho County is experiencing an increase in flu cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-09-23 21:48:45.581781,-0.3619205401425149,negative,"['flu', 'kericho']",0,0,news,,,Health workers respond to Flu cases in Kericho,Kenya Medical Times,https://synthetic-news.ke/article/1758653325_27,0.7838918054191758,0,2025-09-23,0,0.5,False,False,261,36,1,0,1,1,0,0
229,Health officials in Kakamega County have confirmed multiple cases of cholera. Residents are experiencing symptoms including cough and cough. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-08-31 15:48:45.583255,-0.3540055867377209,negative,"['cholera', 'kakamega']",0,0,news,,,Health officials investigate Cholera outbreak in Kakamega,KBC News,https://synthetic-news.ke/article/1756644525_28,0.9375171846075747,0,2025-08-31,0,0.5,False,True,279,42,1,0,1,1,0,0
230,The Kisumu County health department is investigating a suspected meningitis outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisumu,2025-10-05 17:48:45.583255,-0.22763799254072972,negative,"['meningitis', 'kisumu']",0,0,news,,,Meningitis cases surge in Kisumu County,The Standard,https://synthetic-news.ke/article/1759675725_29,0.7324095834745228,0,2025-10-05,0,0.5,True,True,275,36,1,0,1,1,0,0
231,The Kericho County health department is investigating a suspected malaria outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kericho,2025-07-16 10:48:45.583255,-0.295335051015426,negative,"['malaria', 'kericho']",0,0,news,,,Kericho County reports increase in Malaria infections,Kenya Medical Times,https://synthetic-news.ke/article/1752652125_30,0.702176958439251,0,2025-07-16,1,0.75,False,False,277,36,1,0,1,1,0,0
232,The Kitale County health department is investigating a suspected typhoid outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kitale,2025-08-26 02:48:45.583255,-0.3791953402311965,negative,"['typhoid', 'kitale']",0,0,news,,,Residents urged to take precautions as Typhoid spreads in Kitale,Daily Nation,https://synthetic-news.ke/article/1756165725_31,0.7779779660970231,0,2025-08-26,0,0.5,False,False,274,36,1,0,1,1,0,0
280,"Kericho County is experiencing an increase in flu cases. Local hospitals have reported patients with pain, pain, and pain. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-08-24 08:48:45.637896,-0.3738211523475964,negative,"['flu', 'kericho']",0,0,news,,,Ministry of Health issues Flu alert for Kericho,Health Kenya,https://synthetic-news.ke/article/1756014525_79,0.920398398428295,0,2025-08-24,0,0.5,False,True,252,36,1,0,1,1,0,0
233,Health officials in Bungoma County have confirmed multiple cases of covid. Residents are experiencing symptoms including chills and chills. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,bungoma,2025-09-03 03:48:45.583255,-0.30845169132835726,negative,"['covid', 'bungoma']",0,0,news,,,Bungoma hospitals overwhelmed with Covid patients,Kenya Health News,https://synthetic-news.ke/article/1756860525_32,0.7827234062340414,0,2025-09-03,0,0.5,False,False,278,42,1,0,1,1,0,0
234,Health officials in Eldoret County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including sweating and sweating. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,eldoret,2025-08-04 22:48:45.583255,-0.39776865797076755,negative,"['pneumonia', 'eldoret']",0,0,news,,,Health workers respond to Pneumonia cases in Eldoret,Daily Nation,https://synthetic-news.ke/article/1754336925_33,0.7870805582939502,0,2025-08-04,0,0.25,False,False,286,42,1,0,1,1,0,0
235,Health officials in Kisumu County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including sweating and sweating. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kisumu,2025-08-29 22:48:45.583255,-0.25659674949836386,negative,"['pneumonia', 'kisumu']",0,0,news,,,Residents urged to take precautions as Pneumonia spreads in Kisumu,Kenya Health News,https://synthetic-news.ke/article/1756496925_34,0.8398117107422474,0,2025-08-29,0,0.25,False,False,285,42,1,0,1,1,0,0
236,The Nyeri County health department is investigating a suspected measles outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nyeri,2025-09-18 15:48:45.583255,-0.33661555592757597,negative,"['measles', 'nyeri']",0,0,news,,,Health workers respond to Measles cases in Nyeri,Daily Nation,https://synthetic-news.ke/article/1758199725_35,0.7185991601673701,0,2025-09-18,0,0.5,False,False,271,36,1,0,1,1,0,0
237,The Nyeri County health department is investigating a suspected covid outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nyeri,2025-07-21 07:48:45.583255,-0.3813248081790633,negative,"['covid', 'nyeri']",0,0,news,,,Health workers respond to Covid cases in Nyeri,Kenya Health News,https://synthetic-news.ke/article/1753073325_36,0.8532370008708908,0,2025-07-21,1,0.75,False,False,269,36,1,0,1,1,0,0
238,The Malindi County health department is investigating a suspected pneumonia outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,malindi,2025-09-14 16:48:45.583255,-0.36726435366678023,negative,"['pneumonia', 'malindi']",0,0,news,,,Health officials investigate Pneumonia outbreak in Malindi,Daily Nation,https://synthetic-news.ke/article/1757857725_37,0.9146635598832331,0,2025-09-14,0,0.5,False,True,275,36,1,0,1,1,0,0
239,Health officials in Kakamega County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-08-24 19:48:45.583255,-0.26471544797386204,negative,"['pneumonia', 'kakamega']",0,0,news,,,Kakamega County reports increase in Pneumonia infections,Citizen Digital,https://synthetic-news.ke/article/1756054125_38,0.7398113551072146,0,2025-08-24,0,0.5,False,True,281,42,1,0,1,1,0,0
240,Health officials in Kilifi County have confirmed multiple cases of flu. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-09-12 04:48:45.583255,-0.254716524734126,negative,"['flu', 'kilifi']",0,0,news,,,Kilifi County reports increase in Flu infections,Daily Nation,https://synthetic-news.ke/article/1757641725_39,0.8495451555874116,0,2025-09-12,1,0.75,False,False,273,42,1,0,1,1,0,0
241,The Nakuru County health department is investigating a suspected pneumonia outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nakuru,2025-08-24 12:48:45.594520,-0.23653754886436398,negative,"['pneumonia', 'nakuru']",0,0,news,,,Ministry of Health issues Pneumonia alert for Nakuru,Kenya Health News,https://synthetic-news.ke/article/1756028925_40,0.8567815684924891,0,2025-08-24,0,0.5,False,True,278,36,1,0,1,1,0,0
242,The Busia County health department is investigating a suspected measles outbreak. Several residents have presented with dizziness and dizziness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,busia,2025-08-07 06:48:45.594520,-0.31314793095729715,negative,"['measles', 'busia']",0,0,news,,,Measles cases surge in Busia County,The Standard,https://synthetic-news.ke/article/1754538525_41,0.8667187667672724,0,2025-08-07,0,0.5,False,False,277,36,1,0,1,1,0,0
243,"Nyeri County is experiencing an increase in pneumonia cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",nyeri,2025-08-10 08:48:45.594520,-0.36203716655399776,negative,"['pneumonia', 'nyeri']",0,0,news,,,Pneumonia cases surge in Nyeri County,Health Kenya,https://synthetic-news.ke/article/1754804925_42,0.8492438285356612,0,2025-08-10,0,0.5,False,True,259,36,1,0,1,1,0,0
244,The Nakuru County health department is investigating a suspected covid outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nakuru,2025-09-12 01:48:45.597537,-0.36406753427026267,negative,"['covid', 'nakuru']",0,0,news,,,Ministry of Health issues Covid alert for Nakuru,KBC News,https://synthetic-news.ke/article/1757630925_43,0.7114572448143355,0,2025-09-12,1,0.75,False,False,274,36,1,0,1,1,0,0
245,Health officials in Mombasa County have confirmed multiple cases of meningitis. Residents are experiencing symptoms including pain and pain. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,mombasa,2025-08-17 19:48:45.597537,-0.3777126747143782,negative,"['meningitis', 'mombasa']",0,0,news,,,Mombasa County reports increase in Meningitis infections,Kenya Medical Times,https://synthetic-news.ke/article/1755449325_44,0.825757408997783,0,2025-08-17,0,0.25,False,True,279,42,1,0,1,1,0,0
246,The Kericho County health department is investigating a suspected measles outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kericho,2025-09-04 11:48:45.599427,-0.20765574971908385,negative,"['measles', 'kericho']",0,0,news,,,Ministry of Health issues Measles alert for Kericho,Citizen Digital,https://synthetic-news.ke/article/1756975725_45,0.909525726009673,0,2025-09-04,0,0.5,False,False,275,36,1,0,1,1,0,0
247,The Kilifi County health department is investigating a suspected tuberculosis outbreak. Several residents have presented with chills and chills. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kilifi,2025-08-23 13:48:45.602244,-0.20665983106692434,negative,"['tuberculosis', 'kilifi']",0,0,news,,,Health officials investigate Tuberculosis outbreak in Kilifi,Citizen Digital,https://synthetic-news.ke/article/1755946125_46,0.7776713425034903,0,2025-08-23,0,0.5,False,True,277,36,1,0,1,1,0,0
248,Health officials in Eldoret County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including cough and cough. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,eldoret,2025-10-01 03:48:45.602244,-0.21035387625254676,negative,"['pneumonia', 'eldoret']",0,0,news,,,Pneumonia cases surge in Eldoret County,The Standard,https://synthetic-news.ke/article/1759279725_47,0.8663005758648135,0,2025-10-01,0,0.25,False,False,280,42,1,0,1,1,0,0
249,Health officials in Thika County have confirmed multiple cases of malaria. Residents are experiencing symptoms including dizziness and dizziness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,thika,2025-09-29 06:48:45.604603,-0.24084309441030424,negative,"['malaria', 'thika']",0,0,news,,,Residents urged to take precautions as Malaria spreads in Thika,Capital FM,https://synthetic-news.ke/article/1759117725_48,0.9014174646858432,0,2025-09-29,0,0.5,False,False,284,42,1,0,1,1,0,0
250,"Mombasa County is experiencing an increase in covid cases. Local hospitals have reported patients with sweating, sweating, and sweating. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",mombasa,2025-08-18 02:48:45.604603,-0.2346510370741881,negative,"['covid', 'mombasa']",0,0,news,,,Health workers respond to Covid cases in Mombasa,Kenya Health News,https://synthetic-news.ke/article/1755474525_49,0.927202019009412,0,2025-08-18,0,0.5,False,False,266,36,1,0,1,1,0,0
251,Health officials in Busia County have confirmed multiple cases of yellow fever. Residents are experiencing symptoms including pain and pain. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,busia,2025-07-29 14:48:45.604603,-0.23555272486725387,negative,"['yellow fever', 'busia']",0,0,news,,,Health workers respond to Yellow Fever cases in Busia,Kenya Health News,https://synthetic-news.ke/article/1753789725_50,0.9197711187883522,0,2025-07-29,0,0.5,False,False,279,43,1,0,1,1,0,0
252,"Machakos County is experiencing an increase in pneumonia cases. Local hospitals have reported patients with nausea, nausea, and nausea. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",machakos,2025-09-04 03:48:45.604603,-0.37343943001260826,negative,"['pneumonia', 'machakos']",0,0,news,,,Pneumonia outbreak: Machakos County affected,KBC News,https://synthetic-news.ke/article/1756946925_51,0.9132501027349593,0,2025-09-04,0,0.25,False,False,265,36,1,0,1,1,0,0
253,Health officials in Busia County have confirmed multiple cases of measles. Residents are experiencing symptoms including sweating and sweating. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,busia,2025-10-09 12:48:45.604603,-0.3190264382657567,negative,"['measles', 'busia']",0,0,news,,,Measles cases surge in Busia County,The Standard,https://synthetic-news.ke/article/1760003325_52,0.8674485118404478,0,2025-10-09,0,0.25,True,False,282,42,1,0,1,1,0,0
254,Health officials in Busia County have confirmed multiple cases of dengue. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,busia,2025-09-05 17:48:45.604603,-0.27904070686664,negative,"['dengue', 'busia']",0,0,news,,,Busia hospitals overwhelmed with Dengue patients,KBC News,https://synthetic-news.ke/article/1757083725_53,0.8729190266359488,0,2025-09-05,0,0.5,False,False,275,42,1,0,1,1,0,0
255,The Nyeri County health department is investigating a suspected tuberculosis outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nyeri,2025-09-07 08:48:45.604603,-0.35198423735885687,negative,"['tuberculosis', 'nyeri']",0,0,news,,,Nyeri County reports increase in Tuberculosis infections,Citizen Digital,https://synthetic-news.ke/article/1757224125_54,0.9481115339578474,0,2025-09-07,0,0.5,False,True,280,36,1,0,1,1,0,0
256,Health officials in Kakamega County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-07-21 09:48:45.604603,-0.36529361048610337,negative,"['pneumonia', 'kakamega']",0,0,news,,,Pneumonia outbreak: Kakamega County affected,Kenya Medical Times,https://synthetic-news.ke/article/1753080525_55,0.7408457452325641,0,2025-07-21,0,0.25,False,False,287,42,1,0,1,1,0,0
257,The Machakos County health department is investigating a suspected yellow fever outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,machakos,2025-07-19 10:48:45.604603,-0.36304798350183776,negative,"['yellow fever', 'machakos']",0,0,news,,,Residents urged to take precautions as Yellow Fever spreads in Machakos,Citizen Digital,https://synthetic-news.ke/article/1752911325_56,0.7570378808563407,0,2025-07-19,1,0.75,False,True,283,37,1,0,1,1,0,0
258,The Nairobi County health department is investigating a suspected dengue outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nairobi,2025-08-15 19:48:45.604603,-0.223964114008388,negative,"['dengue', 'nairobi']",0,0,news,,,Nairobi County reports increase in Dengue infections,KBC News,https://synthetic-news.ke/article/1755276525_57,0.8995205249002288,0,2025-08-15,0,0.5,False,False,270,36,1,0,1,1,0,0
259,"Malindi County is experiencing an increase in covid cases. Local hospitals have reported patients with dizziness, dizziness, and dizziness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",malindi,2025-07-16 00:48:45.604603,-0.22618936568842235,negative,"['covid', 'malindi']",0,0,news,,,Health officials investigate Covid outbreak in Malindi,Kenya Health News,https://synthetic-news.ke/article/1752616125_58,0.7994886875366871,0,2025-07-16,0,0.5,False,False,269,36,1,0,1,1,0,0
260,"Kisii County is experiencing an increase in influenza cases. Local hospitals have reported patients with pain, pain, and pain. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kisii,2025-07-27 21:48:45.604603,-0.3081641856586519,negative,"['influenza', 'kisii']",0,0,news,,,Influenza outbreak: Kisii County affected,Kenya Medical Times,https://synthetic-news.ke/article/1753642125_59,0.7115739929071345,0,2025-07-27,0,0.5,False,True,256,36,1,0,1,1,0,0
261,Health officials in Kitale County have confirmed multiple cases of tuberculosis. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kitale,2025-09-13 04:48:45.604603,-0.39767262625694044,negative,"['tuberculosis', 'kitale']",0,0,news,,,Health officials investigate Tuberculosis outbreak in Kitale,Citizen Digital,https://synthetic-news.ke/article/1757728125_60,0.9025626128089534,0,2025-09-13,0,0.5,False,True,282,42,1,0,1,1,0,0
262,Health officials in Mombasa County have confirmed multiple cases of diarrhea. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,mombasa,2025-07-29 02:48:45.618213,-0.3783947939665442,negative,"['diarrhea', 'mombasa']",0,0,news,,,Ministry of Health issues Diarrhea alert for Mombasa,The Standard,https://synthetic-news.ke/article/1753746525_61,0.7888676891220617,0,2025-07-29,0,0.25,False,False,285,42,1,0,1,1,0,0
263,"Kisumu County is experiencing an increase in diarrhea cases. Local hospitals have reported patients with dizziness, dizziness, and dizziness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kisumu,2025-08-19 08:48:45.618213,-0.23844082058900107,negative,"['diarrhea', 'kisumu']",0,0,news,,,Health workers respond to Diarrhea cases in Kisumu,Kenya Medical Times,https://synthetic-news.ke/article/1755582525_62,0.9056330267441759,0,2025-08-19,0,0.25,False,False,271,36,1,0,1,1,0,0
264,The Malindi County health department is investigating a suspected influenza outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,malindi,2025-09-30 01:48:45.621076,-0.24726245662898472,negative,"['influenza', 'malindi']",0,0,news,,,Residents urged to take precautions as Influenza spreads in Malindi,KBC News,https://synthetic-news.ke/article/1759186125_63,0.8813035681775861,0,2025-09-30,1,0.75,False,False,273,36,1,0,1,1,0,0
265,The Kericho County health department is investigating a suspected flu outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kericho,2025-08-20 00:48:45.621076,-0.36524469587773817,negative,"['flu', 'kericho']",0,0,news,,,Kericho hospitals overwhelmed with Flu patients,Kenya Medical Times,https://synthetic-news.ke/article/1755640125_64,0.9068866104901606,0,2025-08-20,1,1.0,False,False,267,36,1,0,1,1,0,0
266,The Malindi County health department is investigating a suspected measles outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,malindi,2025-09-22 05:48:45.621076,-0.2548321544781266,negative,"['measles', 'malindi']",0,0,news,,,Health officials investigate Measles outbreak in Malindi,KBC News,https://synthetic-news.ke/article/1758509325_65,0.7463980211453276,0,2025-09-22,0,0.5,False,False,277,36,1,0,1,1,0,0
267,"Meru County is experiencing an increase in typhoid cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",meru,2025-10-01 09:48:45.621076,-0.2373174880765952,negative,"['typhoid', 'meru']",0,0,news,,,Ministry of Health issues Typhoid alert for Meru,KBC News,https://synthetic-news.ke/article/1759301325_66,0.923050320734242,0,2025-10-01,0,0.25,False,False,262,36,1,0,1,1,0,0
268,"Bungoma County is experiencing an increase in pneumonia cases. Local hospitals have reported patients with dizziness, dizziness, and dizziness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",bungoma,2025-08-27 14:48:45.621076,-0.3967310141470303,negative,"['pneumonia', 'bungoma']",0,0,news,,,Pneumonia cases surge in Bungoma County,Capital FM,https://synthetic-news.ke/article/1756295325_67,0.7956537026720971,0,2025-08-27,0,0.25,False,False,273,36,1,0,1,1,0,0
269,The Kisii County health department is investigating a suspected covid outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisii,2025-09-28 00:48:45.621076,-0.21764380661562932,negative,"['covid', 'kisii']",0,0,news,,,Covid outbreak: Kisii County affected,The Standard,https://synthetic-news.ke/article/1759009725_68,0.8081243225858311,0,2025-09-28,1,1.0,False,True,267,36,1,0,1,1,0,0
270,The Kisii County health department is investigating a suspected meningitis outbreak. Several residents have presented with chills and chills. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisii,2025-08-27 23:48:45.621076,-0.2690153196901207,negative,"['meningitis', 'kisii']",0,0,news,,,Meningitis cases surge in Kisii County,Kenya Medical Times,https://synthetic-news.ke/article/1756327725_69,0.9378359118927856,0,2025-08-27,0,0.5,False,False,274,36,1,0,1,1,0,0
271,Health officials in Meru County have confirmed multiple cases of meningitis. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,meru,2025-08-07 07:48:45.626456,-0.2950020334558976,negative,"['meningitis', 'meru']",0,0,news,,,Meningitis cases surge in Meru County,Kenya Medical Times,https://synthetic-news.ke/article/1754542125_70,0.811043232041411,0,2025-08-07,0,0.25,False,False,284,42,1,0,1,1,0,0
272,"Nakuru County is experiencing an increase in influenza cases. Local hospitals have reported patients with weakness, weakness, and weakness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",nakuru,2025-10-02 14:48:45.626456,-0.3967300923683492,negative,"['influenza', 'nakuru']",0,0,news,,,Influenza cases surge in Nakuru County,The Standard,https://synthetic-news.ke/article/1759405725_71,0.7416381635785775,0,2025-10-02,0,0.5,False,False,269,36,1,0,1,1,0,0
273,The Garissa County health department is investigating a suspected diarrhea outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,garissa,2025-09-10 15:48:45.626456,-0.29477080642586573,negative,"['diarrhea', 'garissa']",0,0,news,,,Garissa County reports increase in Diarrhea infections,Health Kenya,https://synthetic-news.ke/article/1757508525_72,0.731344104849189,0,2025-09-10,0,0.5,False,False,278,36,1,0,1,1,0,0
274,Health officials in Nairobi County have confirmed multiple cases of meningitis. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nairobi,2025-08-04 16:48:45.626456,-0.2992633511510551,negative,"['meningitis', 'nairobi']",0,0,news,,,Meningitis cases surge in Nairobi County,Health Kenya,https://synthetic-news.ke/article/1754315325_73,0.7854847557903847,0,2025-08-04,0,0.25,False,False,287,42,1,0,1,1,0,0
275,"Thika County is experiencing an increase in cholera cases. Local hospitals have reported patients with pain, pain, and pain. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",thika,2025-08-04 04:48:45.626456,-0.23705884001658573,negative,"['cholera', 'thika']",0,0,news,,,Health workers respond to Cholera cases in Thika,Kenya Health News,https://synthetic-news.ke/article/1754272125_74,0.7754396018034649,0,2025-08-04,0,0.5,False,False,254,36,1,0,1,1,0,0
276,Health officials in Kitale County have confirmed multiple cases of influenza. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kitale,2025-09-30 08:48:45.631017,-0.37889688910130154,negative,"['influenza', 'kitale']",0,0,news,,,Residents urged to take precautions as Influenza spreads in Kitale,KBC News,https://synthetic-news.ke/article/1759211325_75,0.917525454946297,0,2025-09-30,0,0.5,False,False,285,42,1,0,1,1,0,0
277,The Meru County health department is investigating a suspected typhoid outbreak. Several residents have presented with pain and pain. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-08-02 22:48:45.634715,-0.29044016896092734,negative,"['typhoid', 'meru']",0,0,news,,,Typhoid cases surge in Meru County,Capital FM,https://synthetic-news.ke/article/1754164125_76,0.7404949210281718,0,2025-08-02,0,0.5,False,True,266,36,1,0,1,1,0,0
